iso3c,date,goal,code,ind_value.oecd,ind_quality.oecd,ind_metadata.oecd
AUS,2015,17,17.10.1,NA,0,NA
AUS,2016,17,17.10.1,NA,0,NA
AUS,2017,17,17.10.1,NA,0,NA
AUS,2018,17,17.10.1,NA,0,NA
AUS,2008,17,17.11.1,NA,0,NA
AUS,2009,17,17.11.1,NA,0,NA
AUS,2010,17,17.11.1,NA,0,NA
AUS,2011,17,17.11.1,NA,0,NA
AUS,2012,17,17.11.1,NA,0,NA
AUS,2013,17,17.11.1,NA,0,NA
AUS,2014,17,17.11.1,NA,0,NA
AUS,2015,17,17.11.1,NA,0,NA
AUS,2016,17,17.11.1,NA,0,NA
AUS,2017,17,17.11.1,NA,0,NA
AUS,2018,17,17.11.1,NA,0,NA
AUS,2008,17,17.12.1,NA,0,NA
AUS,2009,17,17.12.1,NA,0,NA
AUS,2010,17,17.12.1,NA,0,NA
AUS,2011,17,17.12.1,NA,0,NA
AUS,2012,17,17.12.1,NA,0,NA
AUS,2013,17,17.12.1,NA,0,NA
AUS,2014,17,17.12.1,NA,0,NA
AUS,2015,17,17.12.1,NA,0,NA
AUS,2016,17,17.12.1,NA,0,NA
AUS,2017,17,17.12.1,NA,0,NA
AUS,2018,17,17.12.1,NA,0,NA
AUS,2008,17,17.15.1,NA,0,NA
AUS,2009,17,17.15.1,NA,0,NA
AUS,2010,17,17.15.1,NA,0,NA
AUS,2011,17,17.15.1,NA,0,NA
AUS,2012,17,17.15.1,NA,0,NA
AUS,2013,17,17.15.1,NA,0,NA
AUS,2014,17,17.15.1,NA,0,NA
AUS,2015,17,17.15.1,NA,0,NA
AUS,2016,17,17.15.1,NA,0,NA
AUS,2017,17,17.15.1,71.86875213837837,1,OECD
AUS,2018,17,17.15.1,NA,0,NA
AUS,2008,17,17.16.1,NA,0,NA
AUS,2009,17,17.16.1,NA,0,NA
AUS,2010,17,17.16.1,NA,0,NA
AUS,2011,17,17.16.1,NA,0,NA
AUS,2012,17,17.16.1,NA,0,NA
AUS,2013,17,17.16.1,NA,0,NA
AUS,2014,17,17.16.1,NA,0,NA
AUS,2015,17,17.16.1,NA,0,NA
AUS,2016,17,17.16.1,NA,0,NA
AUS,2017,17,17.16.1,0,1,OECD
AUS,2018,17,17.16.1,NA,0,NA
AUS,2008,17,17.18.2,NA,0,NA
AUS,2009,17,17.18.2,NA,0,NA
AUS,2010,17,17.18.2,NA,0,NA
AUS,2011,17,17.18.2,NA,0,NA
AUS,2012,17,17.18.2,NA,0,NA
AUS,2013,17,17.18.2,NA,0,NA
AUS,2014,17,17.18.2,NA,0,NA
AUS,2015,17,17.18.2,NA,0,NA
AUS,2016,17,17.18.2,NA,0,NA
AUS,2017,17,17.18.2,1,1,UN
AUS,2018,17,17.18.2,NA,0,NA
AUS,2008,17,17.18.3,NA,0,NA
AUS,2009,17,17.18.3,NA,0,NA
AUS,2010,17,17.18.3,NA,0,NA
AUS,2011,17,17.18.3,NA,0,NA
AUS,2012,17,17.18.3,NA,0,NA
AUS,2013,17,17.18.3,NA,0,NA
AUS,2014,17,17.18.3,NA,0,NA
AUS,2015,17,17.18.3,NA,0,NA
AUS,2016,17,17.18.3,NA,0,NA
AUS,2017,17,17.18.3,1,1,UN
AUS,2018,17,17.18.3,NA,0,NA
AUS,2008,17,17.19.1,NA,0,NA
AUS,2009,17,17.19.1,NA,0,NA
AUS,2010,17,17.19.1,NA,0,NA
AUS,2011,17,17.19.1,NA,0,NA
AUS,2012,17,17.19.1,NA,0,NA
AUS,2013,17,17.19.1,NA,0,NA
AUS,2014,17,17.19.1,NA,0,NA
AUS,2015,17,17.19.1,NA,0,NA
AUS,2016,17,17.19.1,8017918.899999999,1,OECD
AUS,2017,17,17.19.1,NA,0,NA
AUS,2018,17,17.19.1,NA,0,NA
AUS,2008,17,17.19.2,NA,0,NA
AUS,2009,17,17.19.2,NA,0,NA
AUS,2010,17,17.19.2,NA,0,NA
AUS,2011,17,17.19.2,NA,0,NA
AUS,2012,17,17.19.2,NA,0,NA
AUS,2013,17,17.19.2,NA,0,NA
AUS,2014,17,17.19.2,NA,0,NA
AUS,2015,17,17.19.2,NA,0,NA
AUS,2016,17,17.19.2,1,1,UN
AUS,2017,17,17.19.2,NA,0,NA
AUS,2018,17,17.19.2,NA,0,NA
AUS,2008,17,17.2.1,NA,0,NA
AUS,2009,17,17.2.1,NA,0,NA
AUS,2010,17,17.2.1,NA,0,NA
AUS,2011,17,17.2.1,NA,0,NA
AUS,2012,17,17.2.1,NA,0,NA
AUS,2013,17,17.2.1,NA,0,NA
AUS,2014,17,17.2.1,NA,0,NA
AUS,2015,17,17.2.1,NA,0,NA
AUS,2016,17,17.2.1,NA,0,NA
AUS,2017,17,17.2.1,0.5935396552085876,1,OECD
AUS,2018,17,17.2.1,NA,0,NA
AUS,2008,17,17.3.1,NA,0,NA
AUS,2009,17,17.3.1,NA,0,NA
AUS,2010,17,17.3.1,NA,0,NA
AUS,2011,17,17.3.1,NA,0,NA
AUS,2012,17,17.3.1,NA,0,NA
AUS,2013,17,17.3.1,NA,0,NA
AUS,2014,17,17.3.1,NA,0,NA
AUS,2015,17,17.3.1,NA,0,NA
AUS,2016,17,17.3.1,NA,0,NA
AUS,2017,17,17.3.1,NA,0,NA
AUS,2018,17,17.3.1,NA,0,NA
AUS,2008,17,17.3.2,NA,0,NA
AUS,2009,17,17.3.2,NA,0,NA
AUS,2010,17,17.3.2,NA,0,NA
AUS,2011,17,17.3.2,NA,0,NA
AUS,2012,17,17.3.2,NA,0,NA
AUS,2013,17,17.3.2,NA,0,NA
AUS,2014,17,17.3.2,NA,0,NA
AUS,2015,17,17.3.2,NA,0,NA
AUS,2016,17,17.3.2,0.17,1,UN
AUS,2017,17,17.3.2,NA,0,NA
AUS,2018,17,17.3.2,NA,0,NA
AUS,2008,17,17.4.1,NA,0,NA
AUS,2009,17,17.4.1,NA,0,NA
AUS,2010,17,17.4.1,NA,0,NA
AUS,2011,17,17.4.1,NA,0,NA
AUS,2012,17,17.4.1,NA,0,NA
AUS,2013,17,17.4.1,NA,0,NA
AUS,2014,17,17.4.1,NA,0,NA
AUS,2015,17,17.4.1,NA,0,NA
AUS,2016,17,17.4.1,NA,0,NA
AUS,2017,17,17.4.1,NA,0,NA
AUS,2018,17,17.4.1,NA,0,NA
AUS,2008,17,17.6.1,NA,0,NA
AUS,2009,17,17.6.1,NA,0,NA
AUS,2010,17,17.6.1,NA,0,NA
AUS,2011,17,17.6.1,NA,0,NA
AUS,2012,17,17.6.1,NA,0,NA
AUS,2013,17,17.6.1,NA,0,NA
AUS,2014,17,17.6.1,NA,0,NA
AUS,2015,17,17.6.1,NA,0,NA
AUS,2016,17,17.6.1,NA,0,NA
AUS,2017,17,17.6.1,NA,0,NA
AUS,2018,17,17.6.1,NA,0,NA
AUS,2008,17,17.8.1,NA,0,NA
AUS,2009,17,17.8.1,NA,0,NA
AUS,2010,17,17.8.1,NA,0,NA
AUS,2011,17,17.8.1,NA,0,NA
AUS,2012,17,17.8.1,NA,0,NA
AUS,2013,17,17.8.1,NA,0,NA
AUS,2014,17,17.8.1,NA,0,NA
AUS,2015,17,17.8.1,NA,0,NA
AUS,2016,17,17.8.1,90.52,1,OECD
AUS,2017,17,17.8.1,NA,0,NA
AUS,2018,17,17.8.1,NA,0,NA
AUS,2008,17,17.9.1,NA,0,NA
AUS,2009,17,17.9.1,NA,0,NA
AUS,2010,17,17.9.1,NA,0,NA
AUS,2011,17,17.9.1,NA,0,NA
AUS,2012,17,17.9.1,NA,0,NA
AUS,2013,17,17.9.1,NA,0,NA
AUS,2014,17,17.9.1,NA,0,NA
AUS,2015,17,17.9.1,NA,0,NA
AUS,2016,17,17.9.1,NA,0,NA
AUS,2017,17,17.9.1,483.4148864746094,1,OECD
AUS,2018,17,17.9.1,NA,0,NA
AUS,2008,2,2.1.1,NA,0,NA
AUS,2009,2,2.1.1,NA,0,NA
AUS,2010,2,2.1.1,NA,0,NA
AUS,2011,2,2.1.1,NA,0,NA
AUS,2012,2,2.1.1,NA,0,NA
AUS,2013,2,2.1.1,NA,0,NA
AUS,2014,2,2.1.1,NA,0,NA
AUS,2015,2,2.1.1,2.5,1,UN
AUS,2016,2,2.1.1,NA,0,NA
AUS,2017,2,2.1.1,NA,0,NA
AUS,2018,2,2.1.1,NA,0,NA
AUS,2008,2,2.1.2,NA,0,NA
AUS,2009,2,2.1.2,NA,0,NA
AUS,2010,2,2.1.2,NA,0,NA
AUS,2011,2,2.1.2,NA,0,NA
AUS,2012,2,2.1.2,NA,0,NA
AUS,2013,2,2.1.2,NA,0,NA
AUS,2014,2,2.1.2,NA,0,NA
AUS,2015,2,2.1.2,10.7,1,UN
AUS,2016,2,2.1.2,NA,0,NA
AUS,2017,2,2.1.2,NA,0,NA
AUS,2018,2,2.1.2,NA,0,NA
AUS,2008,2,2.2.1,NA,0,NA
AUS,2009,2,2.2.1,NA,0,NA
AUS,2010,2,2.2.1,NA,0,NA
AUS,2011,2,2.2.1,NA,0,NA
AUS,2012,2,2.2.1,NA,0,NA
AUS,2013,2,2.2.1,NA,0,NA
AUS,2014,2,2.2.1,NA,0,NA
AUS,2015,2,2.2.1,NA,0,NA
AUS,2016,2,2.2.1,NA,0,NA
AUS,2017,2,2.2.1,NA,0,NA
AUS,2018,2,2.2.1,NA,0,NA
AUS,2008,2,2.2.2,NA,0,NA
AUS,2009,2,2.2.2,NA,0,NA
AUS,2010,2,2.2.2,NA,0,NA
AUS,2011,2,2.2.2,NA,0,NA
AUS,2012,2,2.2.2,NA,0,NA
AUS,2013,2,2.2.2,NA,0,NA
AUS,2014,2,2.2.2,27.899999618530273,1,OECD
AUS,2015,2,2.2.2,NA,0,NA
AUS,2016,2,2.2.2,NA,0,NA
AUS,2017,2,2.2.2,NA,0,NA
AUS,2018,2,2.2.2,NA,0,NA
AUS,2008,2,2.5.1,NA,0,NA
AUS,2009,2,2.5.1,NA,0,NA
AUS,2010,2,2.5.1,NA,0,NA
AUS,2011,2,2.5.1,NA,0,NA
AUS,2012,2,2.5.1,NA,0,NA
AUS,2013,2,2.5.1,NA,0,NA
AUS,2014,2,2.5.1,NA,0,NA
AUS,2015,2,2.5.1,NA,0,NA
AUS,2016,2,2.5.1,NA,0,NA
AUS,2017,2,2.5.1,NA,0,NA
AUS,2018,2,2.5.1,0,1,UN
AUS,2008,2,2.5.2,NA,0,NA
AUS,2009,2,2.5.2,NA,0,NA
AUS,2010,2,2.5.2,NA,0,NA
AUS,2011,2,2.5.2,NA,0,NA
AUS,2012,2,2.5.2,NA,0,NA
AUS,2013,2,2.5.2,NA,0,NA
AUS,2014,2,2.5.2,NA,0,NA
AUS,2015,2,2.5.2,NA,0,NA
AUS,2016,2,2.5.2,NA,0,NA
AUS,2017,2,2.5.2,NA,0,NA
AUS,2018,2,2.5.2,1.5873,1,UN
AUS,2008,2,2.a.1,NA,0,NA
AUS,2009,2,2.a.1,NA,0,NA
AUS,2010,2,2.a.1,NA,0,NA
AUS,2011,2,2.a.1,NA,0,NA
AUS,2012,2,2.a.1,NA,0,NA
AUS,2013,2,2.a.1,NA,0,NA
AUS,2014,2,2.a.1,NA,0,NA
AUS,2015,2,2.a.1,NA,0,NA
AUS,2016,2,2.a.1,0.2,1,UN
AUS,2017,2,2.a.1,NA,0,NA
AUS,2018,2,2.a.1,NA,0,NA
AUS,2008,2,2.a.2,NA,0,NA
AUS,2009,2,2.a.2,NA,0,NA
AUS,2010,2,2.a.2,NA,0,NA
AUS,2011,2,2.a.2,NA,0,NA
AUS,2012,2,2.a.2,NA,0,NA
AUS,2013,2,2.a.2,NA,0,NA
AUS,2014,2,2.a.2,NA,0,NA
AUS,2015,2,2.a.2,NA,0,NA
AUS,2016,2,2.a.2,NA,0,NA
AUS,2017,2,2.a.2,271.9740905761719,1,OECD
AUS,2018,2,2.a.2,NA,0,NA
AUS,2008,2,2.b.1,NA,0,NA
AUS,2009,2,2.b.1,NA,0,NA
AUS,2010,2,2.b.1,NA,0,NA
AUS,2011,2,2.b.1,NA,0,NA
AUS,2012,2,2.b.1,NA,0,NA
AUS,2013,2,2.b.1,NA,0,NA
AUS,2014,2,2.b.1,NA,0,NA
AUS,2015,2,2.b.1,NA,0,NA
AUS,2016,2,2.b.1,NA,0,NA
AUS,2017,2,2.b.1,NA,0,NA
AUS,2018,2,2.b.1,NA,0,NA
AUS,2008,2,2.c.1,NA,0,NA
AUS,2009,2,2.c.1,NA,0,NA
AUS,2010,2,2.c.1,NA,0,NA
AUS,2011,2,2.c.1,NA,0,NA
AUS,2012,2,2.c.1,NA,0,NA
AUS,2013,2,2.c.1,NA,0,NA
AUS,2014,2,2.c.1,NA,0,NA
AUS,2015,2,2.c.1,NA,0,NA
AUS,2016,2,2.c.1,NA,0,NA
AUS,2017,2,2.c.1,NA,0,NA
AUS,2018,2,2.c.1,NA,0,NA
AUS,2008,3,3.1.1,NA,0,NA
AUS,2009,3,3.1.1,NA,0,NA
AUS,2010,3,3.1.1,NA,0,NA
AUS,2011,3,3.1.1,NA,0,NA
AUS,2012,3,3.1.1,NA,0,NA
AUS,2013,3,3.1.1,NA,0,NA
AUS,2014,3,3.1.1,NA,0,NA
AUS,2015,3,3.1.1,NA,0,NA
AUS,2016,3,3.1.1,3.9,1,OECD
AUS,2017,3,3.1.1,NA,0,NA
AUS,2018,3,3.1.1,NA,0,NA
AUS,2008,3,3.1.2,NA,0,NA
AUS,2009,3,3.1.2,NA,0,NA
AUS,2010,3,3.1.2,NA,0,NA
AUS,2011,3,3.1.2,NA,0,NA
AUS,2012,3,3.1.2,NA,0,NA
AUS,2013,3,3.1.2,NA,0,NA
AUS,2014,3,3.1.2,NA,0,NA
AUS,2015,3,3.1.2,99.7,1,UN
AUS,2016,3,3.1.2,NA,0,NA
AUS,2017,3,3.1.2,NA,0,NA
AUS,2018,3,3.1.2,NA,0,NA
AUS,2008,3,3.2.1,NA,0,NA
AUS,2009,3,3.2.1,NA,0,NA
AUS,2010,3,3.2.1,NA,0,NA
AUS,2011,3,3.2.1,NA,0,NA
AUS,2012,3,3.2.1,NA,0,NA
AUS,2013,3,3.2.1,NA,0,NA
AUS,2014,3,3.2.1,NA,0,NA
AUS,2015,3,3.2.1,NA,0,NA
AUS,2016,3,3.2.1,3.1,1,OECD
AUS,2017,3,3.2.1,NA,0,NA
AUS,2018,3,3.2.1,NA,0,NA
AUS,2008,3,3.2.2,NA,0,NA
AUS,2009,3,3.2.2,NA,0,NA
AUS,2010,3,3.2.2,NA,0,NA
AUS,2011,3,3.2.2,NA,0,NA
AUS,2012,3,3.2.2,NA,0,NA
AUS,2013,3,3.2.2,NA,0,NA
AUS,2014,3,3.2.2,NA,0,NA
AUS,2015,3,3.2.2,NA,0,NA
AUS,2016,3,3.2.2,2.3,1,OECD
AUS,2017,3,3.2.2,NA,0,NA
AUS,2018,3,3.2.2,NA,0,NA
AUS,2008,3,3.3.1,NA,0,NA
AUS,2009,3,3.3.1,NA,0,NA
AUS,2010,3,3.3.1,NA,0,NA
AUS,2011,3,3.3.1,NA,0,NA
AUS,2012,3,3.3.1,0.3,1,OECD
AUS,2013,3,3.3.1,NA,0,NA
AUS,2014,3,3.3.1,NA,0,NA
AUS,2015,3,3.3.1,NA,0,NA
AUS,2016,3,3.3.1,NA,0,NA
AUS,2017,3,3.3.1,NA,0,NA
AUS,2018,3,3.3.1,NA,0,NA
AUS,2008,3,3.3.2,NA,0,NA
AUS,2009,3,3.3.2,NA,0,NA
AUS,2010,3,3.3.2,NA,0,NA
AUS,2011,3,3.3.2,NA,0,NA
AUS,2012,3,3.3.2,NA,0,NA
AUS,2013,3,3.3.2,NA,0,NA
AUS,2014,3,3.3.2,NA,0,NA
AUS,2015,3,3.3.2,0.2,1,OECD
AUS,2016,3,3.3.2,NA,0,NA
AUS,2017,3,3.3.2,NA,0,NA
AUS,2018,3,3.3.2,NA,0,NA
AUS,2008,3,3.3.3,NA,0,NA
AUS,2009,3,3.3.3,NA,0,NA
AUS,2010,3,3.3.3,NA,0,NA
AUS,2011,3,3.3.3,NA,0,NA
AUS,2012,3,3.3.3,NA,0,NA
AUS,2013,3,3.3.3,NA,0,NA
AUS,2014,3,3.3.3,NA,0,NA
AUS,2015,3,3.3.3,NA,0,NA
AUS,2016,3,3.3.3,NA,0,NA
AUS,2017,3,3.3.3,NA,0,NA
AUS,2018,3,3.3.3,NA,0,NA
AUS,2008,3,3.3.4,NA,0,NA
AUS,2009,3,3.3.4,NA,0,NA
AUS,2010,3,3.3.4,NA,0,NA
AUS,2011,3,3.3.4,NA,0,NA
AUS,2012,3,3.3.4,NA,0,NA
AUS,2013,3,3.3.4,NA,0,NA
AUS,2014,3,3.3.4,NA,0,NA
AUS,2015,3,3.3.4,NA,0,NA
AUS,2016,3,3.3.4,NA,0,NA
AUS,2017,3,3.3.4,0.6,1,OECD
AUS,2018,3,3.3.4,NA,0,NA
AUS,2008,3,3.3.5,NA,0,NA
AUS,2009,3,3.3.5,NA,0,NA
AUS,2010,3,3.3.5,NA,0,NA
AUS,2011,3,3.3.5,NA,0,NA
AUS,2012,3,3.3.5,NA,0,NA
AUS,2013,3,3.3.5,NA,0,NA
AUS,2014,3,3.3.5,NA,0,NA
AUS,2015,3,3.3.5,NA,0,NA
AUS,2016,3,3.3.5,88.21172966420046,1,UN
AUS,2017,3,3.3.5,NA,0,NA
AUS,2018,3,3.3.5,NA,0,NA
AUS,2008,3,3.4.1,NA,0,NA
AUS,2009,3,3.4.1,NA,0,NA
AUS,2010,3,3.4.1,NA,0,NA
AUS,2011,3,3.4.1,NA,0,NA
AUS,2012,3,3.4.1,NA,0,NA
AUS,2013,3,3.4.1,NA,0,NA
AUS,2014,3,3.4.1,NA,0,NA
AUS,2015,3,3.4.1,NA,0,NA
AUS,2016,3,3.4.1,9.1,1,UN
AUS,2017,3,3.4.1,NA,0,NA
AUS,2018,3,3.4.1,NA,0,NA
AUS,2008,3,3.4.2,NA,0,NA
AUS,2009,3,3.4.2,NA,0,NA
AUS,2010,3,3.4.2,NA,0,NA
AUS,2011,3,3.4.2,NA,0,NA
AUS,2012,3,3.4.2,NA,0,NA
AUS,2013,3,3.4.2,NA,0,NA
AUS,2014,3,3.4.2,NA,0,NA
AUS,2015,3,3.4.2,12.8,1,OECD
AUS,2016,3,3.4.2,NA,0,NA
AUS,2017,3,3.4.2,NA,0,NA
AUS,2018,3,3.4.2,NA,0,NA
AUS,2008,3,3.5.2,NA,0,NA
AUS,2009,3,3.5.2,NA,0,NA
AUS,2010,3,3.5.2,NA,0,NA
AUS,2011,3,3.5.2,NA,0,NA
AUS,2012,3,3.5.2,NA,0,NA
AUS,2013,3,3.5.2,NA,0,NA
AUS,2014,3,3.5.2,NA,0,NA
AUS,2015,3,3.5.2,9.7,1,OECD
AUS,2016,3,3.5.2,NA,0,NA
AUS,2017,3,3.5.2,NA,0,NA
AUS,2018,3,3.5.2,NA,0,NA
AUS,2008,3,3.6.1,NA,0,NA
AUS,2009,3,3.6.1,NA,0,NA
AUS,2010,3,3.6.1,NA,0,NA
AUS,2011,3,3.6.1,NA,0,NA
AUS,2012,3,3.6.1,NA,0,NA
AUS,2013,3,3.6.1,NA,0,NA
AUS,2014,3,3.6.1,NA,0,NA
AUS,2015,3,3.6.1,NA,0,NA
AUS,2016,3,3.6.1,5.353,1,OECD
AUS,2017,3,3.6.1,NA,0,NA
AUS,2018,3,3.6.1,NA,0,NA
AUS,2008,3,3.7.1,NA,0,NA
AUS,2009,3,3.7.1,NA,0,NA
AUS,2010,3,3.7.1,NA,0,NA
AUS,2011,3,3.7.1,NA,0,NA
AUS,2012,3,3.7.1,NA,0,NA
AUS,2013,3,3.7.1,NA,0,NA
AUS,2014,3,3.7.1,NA,0,NA
AUS,2015,3,3.7.1,NA,0,NA
AUS,2016,3,3.7.1,NA,0,NA
AUS,2017,3,3.7.1,NA,0,NA
AUS,2018,3,3.7.1,NA,0,NA
AUS,2008,3,3.7.2,NA,0,NA
AUS,2009,3,3.7.2,NA,0,NA
AUS,2010,3,3.7.2,NA,0,NA
AUS,2011,3,3.7.2,NA,0,NA
AUS,2012,3,3.7.2,NA,0,NA
AUS,2013,3,3.7.2,NA,0,NA
AUS,2014,3,3.7.2,NA,0,NA
AUS,2015,3,3.7.2,11.9,1,OECD
AUS,2016,3,3.7.2,NA,0,NA
AUS,2017,3,3.7.2,NA,0,NA
AUS,2018,3,3.7.2,NA,0,NA
AUS,2008,3,3.9.1,NA,0,NA
AUS,2009,3,3.9.1,NA,0,NA
AUS,2010,3,3.9.1,NA,0,NA
AUS,2011,3,3.9.1,NA,0,NA
AUS,2012,3,3.9.1,NA,0,NA
AUS,2013,3,3.9.1,NA,0,NA
AUS,2014,3,3.9.1,NA,0,NA
AUS,2015,3,3.9.1,NA,0,NA
AUS,2016,3,3.9.1,8,1,UN
AUS,2017,3,3.9.1,NA,0,NA
AUS,2018,3,3.9.1,NA,0,NA
AUS,2008,3,3.9.2,NA,0,NA
AUS,2009,3,3.9.2,NA,0,NA
AUS,2010,3,3.9.2,NA,0,NA
AUS,2011,3,3.9.2,NA,0,NA
AUS,2012,3,3.9.2,NA,0,NA
AUS,2013,3,3.9.2,NA,0,NA
AUS,2014,3,3.9.2,NA,0,NA
AUS,2015,3,3.9.2,NA,0,NA
AUS,2016,3,3.9.2,0.1,1,UN
AUS,2017,3,3.9.2,NA,0,NA
AUS,2018,3,3.9.2,NA,0,NA
AUS,2008,3,3.9.3,NA,0,NA
AUS,2009,3,3.9.3,NA,0,NA
AUS,2010,3,3.9.3,NA,0,NA
AUS,2011,3,3.9.3,NA,0,NA
AUS,2012,3,3.9.3,NA,0,NA
AUS,2013,3,3.9.3,NA,0,NA
AUS,2014,3,3.9.3,NA,0,NA
AUS,2015,3,3.9.3,5.1,1,OECD
AUS,2016,3,3.9.3,NA,0,NA
AUS,2017,3,3.9.3,NA,0,NA
AUS,2018,3,3.9.3,NA,0,NA
AUS,2008,3,3.a.1,NA,0,NA
AUS,2009,3,3.a.1,NA,0,NA
AUS,2010,3,3.a.1,NA,0,NA
AUS,2011,3,3.a.1,NA,0,NA
AUS,2012,3,3.a.1,NA,0,NA
AUS,2013,3,3.a.1,NA,0,NA
AUS,2014,3,3.a.1,NA,0,NA
AUS,2015,3,3.a.1,NA,0,NA
AUS,2016,3,3.a.1,12.4,1,OECD
AUS,2017,3,3.a.1,NA,0,NA
AUS,2018,3,3.a.1,NA,0,NA
AUS,2008,3,3.b.2,NA,0,NA
AUS,2009,3,3.b.2,NA,0,NA
AUS,2010,3,3.b.2,NA,0,NA
AUS,2011,3,3.b.2,NA,0,NA
AUS,2012,3,3.b.2,NA,0,NA
AUS,2013,3,3.b.2,NA,0,NA
AUS,2014,3,3.b.2,NA,0,NA
AUS,2015,3,3.b.2,NA,0,NA
AUS,2016,3,3.b.2,NA,0,NA
AUS,2017,3,3.b.2,89.8843994140625,1,OECD
AUS,2018,3,3.b.2,NA,0,NA
AUS,2008,3,3.c.1,NA,0,NA
AUS,2009,3,3.c.1,NA,0,NA
AUS,2010,3,3.c.1,NA,0,NA
AUS,2011,3,3.c.1,NA,0,NA
AUS,2012,3,3.c.1,NA,0,NA
AUS,2013,3,3.c.1,NA,0,NA
AUS,2014,3,3.c.1,NA,0,NA
AUS,2015,3,3.c.1,NA,0,NA
AUS,2016,3,3.c.1,3.57,1,OECD
AUS,2017,3,3.c.1,NA,0,NA
AUS,2018,3,3.c.1,NA,0,NA
AUS,2008,3,3.d.1,NA,0,NA
AUS,2009,3,3.d.1,NA,0,NA
AUS,2010,3,3.d.1,NA,0,NA
AUS,2011,3,3.d.1,NA,0,NA
AUS,2012,3,3.d.1,NA,0,NA
AUS,2013,3,3.d.1,NA,0,NA
AUS,2014,3,3.d.1,NA,0,NA
AUS,2015,3,3.d.1,NA,0,NA
AUS,2016,3,3.d.1,NA,0,NA
AUS,2017,3,3.d.1,99.67949,1,UN
AUS,2018,3,3.d.1,NA,0,NA
AUS,2008,4,4.1.1,NA,0,NA
AUS,2009,4,4.1.1,NA,0,NA
AUS,2010,4,4.1.1,NA,0,NA
AUS,2011,4,4.1.1,NA,0,NA
AUS,2012,4,4.1.1,NA,0,NA
AUS,2013,4,4.1.1,NA,0,NA
AUS,2014,4,4.1.1,NA,0,NA
AUS,2015,4,4.1.1,78.0255276953867,1,OECD
AUS,2016,4,4.1.1,NA,0,NA
AUS,2017,4,4.1.1,NA,0,NA
AUS,2018,4,4.1.1,NA,0,NA
AUS,2008,4,4.1.2,NA,0,NA
AUS,2009,4,4.1.2,NA,0,NA
AUS,2010,4,4.1.2,NA,0,NA
AUS,2011,4,4.1.2,NA,0,NA
AUS,2012,4,4.1.2,NA,0,NA
AUS,2013,4,4.1.2,NA,0,NA
AUS,2014,4,4.1.2,NA,0,NA
AUS,2015,4,4.1.2,NA,0,NA
AUS,2016,4,4.1.2,NA,0,NA
AUS,2017,4,4.1.2,NA,0,NA
AUS,2018,4,4.1.2,NA,0,NA
AUS,2008,4,4.2.1,NA,0,NA
AUS,2009,4,4.2.1,NA,0,NA
AUS,2010,4,4.2.1,NA,0,NA
AUS,2011,4,4.2.1,NA,0,NA
AUS,2012,4,4.2.1,NA,0,NA
AUS,2013,4,4.2.1,NA,0,NA
AUS,2014,4,4.2.1,NA,0,NA
AUS,2015,4,4.2.1,NA,0,NA
AUS,2016,4,4.2.1,NA,0,NA
AUS,2017,4,4.2.1,NA,0,NA
AUS,2018,4,4.2.1,NA,0,NA
AUS,2008,4,4.2.2,NA,0,NA
AUS,2009,4,4.2.2,NA,0,NA
AUS,2010,4,4.2.2,NA,0,NA
AUS,2011,4,4.2.2,NA,0,NA
AUS,2012,4,4.2.2,NA,0,NA
AUS,2013,4,4.2.2,NA,0,NA
AUS,2014,4,4.2.2,NA,0,NA
AUS,2015,4,4.2.2,NA,0,NA
AUS,2016,4,4.2.2,90.629021,1,OECD
AUS,2017,4,4.2.2,NA,0,NA
AUS,2018,4,4.2.2,NA,0,NA
AUS,2008,4,4.3.1,NA,0,NA
AUS,2009,4,4.3.1,NA,0,NA
AUS,2010,4,4.3.1,NA,0,NA
AUS,2011,4,4.3.1,NA,0,NA
AUS,2012,4,4.3.1,54.888665,1,OECD
AUS,2013,4,4.3.1,NA,0,NA
AUS,2014,4,4.3.1,NA,0,NA
AUS,2015,4,4.3.1,NA,0,NA
AUS,2016,4,4.3.1,NA,0,NA
AUS,2017,4,4.3.1,NA,0,NA
AUS,2018,4,4.3.1,NA,0,NA
AUS,2008,4,4.4.1,NA,0,NA
AUS,2009,4,4.4.1,NA,0,NA
AUS,2010,4,4.4.1,NA,0,NA
AUS,2011,4,4.4.1,NA,0,NA
AUS,2012,4,4.4.1,NA,0,NA
AUS,2013,4,4.4.1,NA,0,NA
AUS,2014,4,4.4.1,NA,0,NA
AUS,2015,4,4.4.1,NA,0,NA
AUS,2016,4,4.4.1,NA,0,NA
AUS,2017,4,4.4.1,NA,0,NA
AUS,2018,4,4.4.1,NA,0,NA
AUS,2008,4,4.5.1,NA,0,NA
AUS,2009,4,4.5.1,NA,0,NA
AUS,2010,4,4.5.1,NA,0,NA
AUS,2011,4,4.5.1,NA,0,NA
AUS,2012,4,4.5.1,NA,0,NA
AUS,2013,4,4.5.1,NA,0,NA
AUS,2014,4,4.5.1,NA,0,NA
AUS,2015,4,4.5.1,0.70889109,1,OECD
AUS,2016,4,4.5.1,NA,0,NA
AUS,2017,4,4.5.1,NA,0,NA
AUS,2018,4,4.5.1,NA,0,NA
AUS,2008,4,4.6.1,NA,0,NA
AUS,2009,4,4.6.1,NA,0,NA
AUS,2010,4,4.6.1,NA,0,NA
AUS,2011,4,4.6.1,NA,0,NA
