Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","4","Afghanistan","2021","19.29","2021","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Data reference period: First quarter | Employment definition: Excluding own-use production workers | Unemployment definition: Two criteria (not in employment and seeking)","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2011","7.75","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2011","7.81","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2011","8.62","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2011","31.41","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","33.18","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","7.81","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","6.82","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","8.2","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","7.19","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","7.5","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","6.52","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","34.31","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2012","31.97","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","34.43","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","36.11","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","7.51","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","8.61","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","7.89","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","8.87","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","7.68","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","8.72","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2013","35.39","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","45.92","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","9.91","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","8.35","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","8.28","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","9.65","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","8.41","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","43.7","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","47.9","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2014","10.23","2014","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","32.85","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","38.71","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","8.1","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","9.05","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","8.12","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","9.13","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","8.11","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","9.09","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2015","35.69","2015","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","39.54","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","8.08","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","9.23","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","8.43","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","9.87","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","7.35","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","46.89","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","40","Austria","2016","32.72","2016","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
