Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Type of skill],[Units]
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2017","0.81148","2017","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2017","0.90880","2017","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2017","0.68671","2017","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2017","0.80467","2017","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2017","0.78027","2017","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2017","0.75515","2017","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.53908","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.78861","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.73211","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.80150","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.78239","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.90871","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.75074","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.83405","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2018","0.87856","2018","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.77368","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.81444","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.75234","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.84255","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.83278","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.58029","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.94614","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","410","Republic of Korea","2019","0.89639","2019","","","","","Ministriy of Sceience and ICT(MSIT)","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","1.00004","2018","","","","","comminucations and information technology regulatory authority","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","1.00051","2018","","","","","comminucations and information technology regulatory authority","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","0.99900","2018","","","","","comminucations and information technology regulatory authority","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","1.00986","2018","","","","","comminucations and information technology regulatory authority","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","0.94804","2018","","","","","comminucations and information technology regulatory authority","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","1.10808","2018","","","","","comminucations and information technology regulatory authority","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","1.03084","2018","","","","","comminucations and information technology regulatory authority","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","414","Kuwait","2018","1.05120","2018","","","","","comminucations and information technology regulatory authority","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2010","1.00703","2010","","","","","Eurostat","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","1.06209","2011","","","","","Eurostat","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","0.61606","2011","","","","","Eurostat","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","0.86839","2011","","","","","Eurostat","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","0.55767","2011","","","","","Eurostat","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","1.06305","2011","","","","","Eurostat","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","0.98652","2011","","","","","Eurostat","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","1.00773","2011","","","","","Eurostat","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2011","0.99413","2011","","","","","Eurostat","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2012","0.64334","2012","","","","","Eurostat","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2012","1.04786","2012","","","","","Eurostat","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2012","1.00687","2012","","","","","Eurostat","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2012","0.99367","2012","","","","","Eurostat","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","428","Latvia","2012","1.03137","2012","","","","","Eurostat","","","C","G","ARSP","Ratio"
