Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Quantile],[Reporting Type],[Units]
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","1996","22","1996","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","1997","22","1997","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","1998","23","1998","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","1999","22","1999","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2000","24","2000","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2001","25","2001","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2002","26","2002","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2003","25","2003","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2004","24","2004","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2005","24","2005","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2006","23","2006","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2007","24","2007","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2008","22","2008","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2009","23","2009","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2010","22","2010","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2011","21","2011","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2012","20","2012","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2013","20","2013","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2014","20","2014","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2016","21","2016","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2017","19","2017","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","32","Argentina","2018","20","2018","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","1981","10","1981","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","1985","11","1985","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","1989","11","1989","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","1995","10","1995","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","2001","10","2001","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","2003","10","2003","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","2004","10","2004","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","2008","10","2008","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","2010","10","2010","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1981","25","1981","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1982","25","1982","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1983","24","1983","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1984","24","1984","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1985","25","1985","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1986","24","1986","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1987","26","1987","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1988","26","1988","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1989","26","1989","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","76","Brazil","1990","26","1990","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","36","Australia","2014","10","2014","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","1987","5","1987","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","1994","9","1994","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","1995","13","1995","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","1997","9","1997","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","2000","9","2000","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","2003","9","2003","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","40","Austria","2004","8","2004","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
